20 E Lorain St,24-14140-7,Electricity,08/01/2023,09/01/2023,228,kWh
20 E Lorain St,24-14140-7,Electricity,09/01/2023,10/01/2023,489,kWh
20 E Lorain St,24-14140-7,Low Flow,10/01/2022,11/01/2022,500,cf
20 E Lorain St,24-14140-7,Low Flow,11/01/2022,12/01/2022,500,cf
20 E Lorain St,24-14140-7,Low Flow,12/01/2022,01/01/2023,400,cf
20 E Lorain St,24-14140-7,Low Flow,01/01/2023,02/01/2023,0,cf
20 E Lorain St,24-14140-7,Low Flow,02/01/2023,03/01/2023,700,cf
20 E Lorain St,24-14140-7,Low Flow,03/01/2023,04/01/2023,500,cf
20 E Lorain St,24-14140-7,Low Flow,04/01/2023,05/01/2023,600,cf
20 E Lorain St,24-14140-7,Low Flow,05/01/2023,06/01/2023,600,cf
20 E Lorain St,24-14140-7,Low Flow,06/01/2023,07/01/2023,0,cf
20 E Lorain St,24-14140-7,Low Flow,07/01/2023,08/01/2023,0,cf
20 E Lorain St,24-14140-7,Low Flow,08/01/2023,09/01/2023,100,cf
20 E Lorain St,24-14140-7,Low Flow,09/01/2023,10/01/2023,400,cf
20 E Lorain St,24-14140-7,Refuse,10/01/2022,11/01/2022,0,Container
20 E Lorain St,24-14140-7,Refuse,11/01/2022,12/01/2022,0,Container
20 E Lorain St,24-14140-7,Refuse,12/01/2022,01/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,01/01/2023,02/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,02/01/2023,03/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,03/01/2023,04/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,04/01/2023,05/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,05/01/2023,06/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,06/01/2023,07/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,07/01/2023,08/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,08/01/2023,09/01/2023,0,Container
20 E Lorain St,24-14140-7,Refuse,09/01/2023,10/01/2023,0,Container





207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,10/01/2022,11/01/2022,"2,861",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,11/01/2022,12/01/2022,"3,029",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,12/01/2022,01/01/2023,"4,567",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,01/01/2023,02/01/2023,"5,655",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,02/01/2023,03/01/2023,"5,175",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,03/01/2023,04/01/2023,"5,436",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,04/01/2023,05/01/2023,"4,772",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,05/01/2023,06/10/2023,"3,400",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,06/10/2023,07/01/2023,"1,625",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,07/01/2023,08/01/2023,"1,214",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,08/01/2023,09/01/2023,"1,509",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Electricity,09/01/2023,10/01/2023,"2,749",kWh
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,10/01/2022,11/01/2022,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,11/01/2022,12/01/2022,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,12/01/2022,01/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,01/01/2023,02/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,02/01/2023,03/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,03/01/2023,04/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,04/01/2023,05/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,05/01/2023,06/10/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,06/10/2023,07/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,07/01/2023,08/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,08/01/2023,09/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00510-1,Water,09/01/2023,10/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,10/01/2022,11/01/2022,"1,300",cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,11/01/2022,12/01/2022,"1,700",cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,12/01/2022,01/01/2023,900,cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,01/01/2023,02/01/2023,"1,300",cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,02/01/2023,03/01/2023,"1,300",cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,03/01/2023,04/01/2023,"1,100",cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,04/01/2023,05/01/2023,"1,600",cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,05/01/2023,06/01/2023,"1,000",cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,06/01/2023,07/01/2023,100,cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,07/01/2023,08/01/2023,0,cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,08/01/2023,09/01/2023,400,cf
207 S Professor St - Old Barrows Dorm,41-00511-1,Water,09/01/2023,10/01/2023,"1,500",cf





207 Woodland St - Zechial House,41-00180-1,Electricity,10/01/2022,11/01/2022,"8,080",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,11/01/2022,12/01/2022,"6,880",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,12/01/2022,01/01/2023,"6,400",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,01/01/2023,02/01/2023,"5,560",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,02/01/2023,03/01/2023,"6,480",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,03/01/2023,04/01/2023,"6,880",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,04/01/2023,05/01/2023,"7,520",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,05/01/2023,06/01/2023,"7,040",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,06/01/2023,07/01/2023,"2,800",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,07/01/2023,08/01/2023,"4,000",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,08/01/2023,09/01/2023,"5,000",kWh
207 Woodland St - Zechial House,41-00180-1,Electricity,09/01/2023,10/01/2023,"8,320",kWh
207 Woodland St - Zechial House,41-00180-1,High Flow,10/01/2022,11/01/2022,"1,400",cf
207 Woodland St - Zechial House,41-00180-1,High Flow,11/01/2022,12/01/2022,"1,400",cf
207 Woodland St - Zechial House,41-00180-1,High Flow,12/01/2022,01/01/2023,600,cf
207 Woodland St - Zechial House,41-00180-1,High Flow,01/01/2023,02/01/2023,700,cf
207 Woodland St - Zechial House,41-00180-1,High Flow,02/01/2023,03/01/2023,"2,000",cf
207 Woodland St - Zechial House,41-00180-1,High Flow,03/01/2023,04/01/2023,"2,600",cf
207 Woodland St - Zechial House,41-00180-1,High Flow,04/01/2023,05/01/2023,"2,100",cf
207 Woodland St - Zechial House,41-00180-1,High Flow,05/01/2023,06/01/2023,600,cf
207 Woodland St - Zechial House,41-00180-1,High Flow,06/01/2023,07/01/2023,400,cf
207 Woodland St - Zechial House,41-00180-1,High Flow,07/01/2023,08/01/2023,100,cf
207 Woodland St - Zechial House,41-00180-1,High Flow,08/01/2023,09/01/2023,"1,000",cf
207 Woodland St - Zechial House,41-00180-1,High Flow,09/01/2023,10/01/2023,"1,200",cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,10/01/2022,11/01/2022,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,11/01/2022,12/01/2022,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,12/01/2022,01/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,01/01/2023,02/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,02/01/2023,03/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,03/01/2023,04/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,04/01/2023,05/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,05/01/2023,06/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,06/01/2023,07/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,07/01/2023,08/01/2023,0,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,08/01/2023,09/01/2023,500,cf
207 Woodland St - Zechial House,41-00181-1,Low Flow,09/01/2023,10/01/2023,"2,800",cf





208 N Professor St - Bailey House,41-00020-1,Water,10/01/2022,11/01/2022,700,cf
208 N Professor St - Bailey House,41-00020-1,Water,11/01/2022,12/01/2022,700,cf
208 N Professor St - Bailey House,41-00020-1,Water,12/01/2022,01/01/2023,500,cf
208 N Professor St - Bailey House,41-00020-1,Water,01/01/2023,02/01/2023,400,cf
208 N Professor St - Bailey House,41-00020-1,Water,02/01/2023,03/01/2023,700,cf
208 N Professor St - Bailey House,41-00020-1,Water,03/01/2023,04/01/2023,600,cf
208 N Professor St - Bailey House,41-00020-1,Water,04/01/2023,05/01/2023,700,cf
208 N Professor St - Bailey House,41-00020-1,Water,05/01/2023,06/01/2023,300,cf
208 N Professor St - Bailey House,41-00020-1,Water,06/01/2023,07/01/2023,200,cf
208 N Professor St - Bailey House,41-00020-1,Water,07/01/2023,08/01/2023,0,cf
208 N Professor St - Bailey House,41-00020-1,Water,08/01/2023,09/01/2023,100,cf
208 N Professor St - Bailey House,41-00020-1,Water,09/01/2023,10/01/2023,400,cf
208 N Professor St - Bailey House,41-00021-1,Water,10/01/2022,11/01/2022,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,11/01/2022,12/01/2022,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,12/01/2022,01/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,01/01/2023,02/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,02/01/2023,03/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,03/01/2023,04/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,04/01/2023,05/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,05/01/2023,06/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,06/01/2023,07/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,07/01/2023,08/01/2023,0,cf
208 N Professor St - Bailey House,41-00021-1,Water,08/01/2023,09/01/2023,300,cf
208 N Professor St - Bailey House,41-00021-1,Water,09/01/2023,10/01/2023,"2,200",cf





216 S Professor St - Johnson House,41-00520-1,Electricity,10/01/2022,11/01/2022,"2,153",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,11/01/2022,12/01/2022,"2,192",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,12/01/2022,01/01/2023,"2,032",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,01/01/2023,02/01/2023,"1,987",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,02/01/2023,03/01/2023,"1,775",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,03/01/2023,04/01/2023,"1,775",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,04/01/2023,05/01/2023,"1,724",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,05/01/2023,06/01/2023,"1,329",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,06/01/2023,07/01/2023,737,kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,07/01/2023,08/01/2023,753,kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,08/01/2023,09/01/2023,"1,036",kWh
216 S Professor St - Johnson House,41-00520-1,Electricity,09/01/2023,10/01/2023,"1,764",kWh
216 S Professor St - Johnson House,41-00520-1,Low Flow,10/01/2022,11/01/2022,"3,100",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,11/01/2022,12/01/2022,"3,300",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,12/01/2022,01/01/2023,"2,300",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,01/01/2023,02/01/2023,"2,200",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,02/01/2023,03/01/2023,"3,300",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,03/01/2023,04/01/2023,"2,900",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,04/01/2023,05/01/2023,"3,700",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,05/01/2023,06/01/2023,"2,000",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,06/01/2023,07/01/2023,500,cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,07/01/2023,08/01/2023,"1,200",cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,08/01/2023,09/01/2023,900,cf
216 S Professor St - Johnson House,41-00520-1,Low Flow,09/01/2023,10/01/2023,"2,400",cf





30 S Professor St - Baldwin Cottage,41-00410-1,Water,10/01/2022,11/01/2022,700,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,11/01/2022,12/01/2022,600,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,12/01/2022,01/01/2023,500,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,01/01/2023,02/01/2023,300,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,02/01/2023,03/01/2023,800,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,03/01/2023,04/01/2023,700,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,04/01/2023,05/01/2023,"1,000",cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,05/01/2023,06/01/2023,300,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,06/01/2023,07/01/2023,600,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,07/01/2023,08/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,08/01/2023,09/01/2023,300,cf
30 S Professor St - Baldwin Cottage,41-00410-1,Water,09/01/2023,10/01/2023,"1,200",cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,10/01/2022,11/01/2022,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,11/01/2022,12/01/2022,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,12/01/2022,01/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,01/01/2023,02/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,02/01/2023,03/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,03/01/2023,04/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,04/01/2023,05/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,05/01/2023,06/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,06/01/2023,07/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,07/01/2023,08/01/2023,0,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,08/01/2023,09/01/2023,600,cf
30 S Professor St - Baldwin Cottage,41-00411-1,Water,09/01/2023,10/01/2023,"2,600",cf





36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,10/01/2022,11/01/2022,"19,800",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,11/01/2022,12/01/2022,"23,880",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,12/01/2022,01/01/2023,"28,560",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,01/01/2023,02/01/2023,"27,640",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,02/01/2023,03/01/2023,"26,200",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,03/01/2023,04/01/2023,"27,160",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,04/01/2023,05/01/2023,"22,480",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,05/01/2023,06/01/2023,"20,560",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,06/01/2023,07/01/2023,"15,840",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,07/01/2023,08/01/2023,"19,440",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,08/01/2023,09/01/2023,"17,680",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,Electricity,09/01/2023,10/01/2023,"17,920",kWh
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,10/01/2022,11/01/2022,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,11/01/2022,12/01/2022,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,12/01/2022,01/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,01/01/2023,02/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,02/01/2023,03/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,03/01/2023,04/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,04/01/2023,05/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,05/01/2023,06/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,06/01/2023,07/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,07/01/2023,08/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,08/01/2023,09/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10505-2,High Flow,09/01/2023,10/01/2023,0,cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,10/01/2022,11/01/2022,"5,000",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,11/01/2022,12/01/2022,"3,400",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,12/01/2022,01/01/2023,"2,800",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,01/01/2023,02/01/2023,"1,800",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,02/01/2023,03/01/2023,"3,400",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,03/01/2023,04/01/2023,"3,100",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,04/01/2023,05/01/2023,"4,200",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,05/01/2023,06/01/2023,"3,100",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,06/01/2023,07/01/2023,900,cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,07/01/2023,08/01/2023,600,cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,08/01/2023,09/01/2023,"1,800",cf
36 S Pleasant St - Firelands Dorm,26-10506-1,Low Flow,09/01/2023,10/01/2023,"3,700",cf





40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,10/01/2022,11/01/2022,"23,160",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,11/01/2022,12/01/2022,"23,200",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,12/01/2022,01/01/2023,"21,760",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,01/01/2023,02/01/2023,"21,440",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,02/01/2023,03/01/2023,"19,880",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,03/01/2023,04/01/2023,"20,720",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,04/01/2023,05/01/2023,"21,760",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,05/01/2023,06/01/2023,"20,040",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,06/01/2023,07/01/2023,"15,240",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,07/01/2023,08/01/2023,"17,400",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,08/01/2023,09/01/2023,"19,440",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Electricity,09/01/2023,10/01/2023,"21,960",kWh
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,10/01/2022,11/01/2022,"1,500",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,11/01/2022,12/01/2022,"1,500",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,12/01/2022,01/01/2023,"1,300",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,01/01/2023,02/01/2023,"1,100",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,02/01/2023,03/01/2023,"1,700",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,03/01/2023,04/01/2023,"1,300",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,04/01/2023,05/01/2023,"1,300",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,05/01/2023,06/01/2023,"3,400",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,06/01/2023,07/01/2023,"3,500",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,07/01/2023,08/01/2023,100,cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,08/01/2023,09/01/2023,"4,000",cf
40 W Lorain St - Asia House Quadrangle,41-00130-1,Water,09/01/2023,10/01/2023,"1,500",cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,10/01/2022,11/01/2022,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,11/01/2022,12/01/2022,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,12/01/2022,01/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,01/01/2023,02/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,02/01/2023,03/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,03/01/2023,04/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,04/01/2023,05/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,05/01/2023,06/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,06/01/2023,07/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,07/01/2023,08/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,08/01/2023,09/01/2023,0,cf
40 W Lorain St - Asia House Quadrangle,41-00131-1,Water,09/01/2023,10/01/2023,0,cf





52 W Lorain St - Carnegie Building,41-00120-1,Water,10/01/2022,11/01/2022,"2,000",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,11/01/2022,12/01/2022,"1,900",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,12/01/2022,01/01/2023,"1,800",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,01/01/2023,02/01/2023,"1,900",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,02/01/2023,03/01/2023,"2,200",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,03/01/2023,04/01/2023,"2,400",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,04/01/2023,05/01/2023,"2,300",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,05/01/2023,06/01/2023,"1,900",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,06/01/2023,07/01/2023,"1,700",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,07/01/2023,08/01/2023,"1,600",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,08/01/2023,09/01/2023,"2,200",cf
52 W Lorain St - Carnegie Building,41-00120-1,Water,09/01/2023,10/01/2023,"1,600",cf





68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,10/01/2022,11/01/2022,400,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,11/01/2022,12/01/2022,400,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,12/01/2022,01/01/2023,400,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,01/01/2023,02/01/2023,400,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,02/01/2023,03/01/2023,400,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,03/01/2023,04/01/2023,400,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,04/01/2023,05/01/2023,500,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,05/01/2023,06/01/2023,400,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,06/01/2023,07/01/2023,0,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,07/01/2023,08/01/2023,0,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,08/01/2023,09/01/2023,100,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Water,09/01/2023,10/01/2023,100,cf
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,10/01/2022,11/01/2022,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,11/01/2022,12/01/2022,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,12/01/2022,01/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,01/01/2023,02/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,02/01/2023,03/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,03/01/2023,04/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,04/01/2023,05/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,05/01/2023,06/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,06/01/2023,07/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,07/01/2023,08/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,08/01/2023,09/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19540-1,Refuse,09/01/2023,10/01/2023,0,Container
68 S Professor St (formerly Lewis Ctr) ,32-19545-1,Water,10/01/2022,11/01/2022,900,cf
68 S Professor St (formerly Lewis Ctr) ,32-19545-1,Water,11/01/2022,12/01/2022,0,cf
68 S Professor St (formerly Lewis Ctr) ,32-19545-1,Water,12/01/2022,01/01/2023,0,cf
68 S Professor St (formerly Lewis Ct93 Elm St - Fairchild House,41-00450-1,Electricity,01/01/2023,02/01/2023,"18,600",kWh
93 Elm St - Fairchild House,41-00450-1,Electricity,02/01/2023,03/01/2023,"24,600",kWh
93 Elm St - Fairchild House,41-00450-1,Electricity,03/01/2023,04/01/2023,"25,080",kWh
93 Elm St - Fairchild House,41-00450-1,Electricity,04/01/2023,05/01/2023,"24,720",kWh
93 Elm St - Fairchild House,41-00450-1,Electricity,05/01/2023,06/01/2023,"18,080",kWh
