120 W Lorain St - Severance Hall,41-00142-1,Water,07/01/2023,08/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Water,08/01/2023,09/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Water,09/01/2023,10/01/2023,30,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,10/01/2022,11/01/2022,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,11/01/2022,12/01/2022,30,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,12/01/2022,01/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,01/01/2023,02/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,02/01/2023,03/01/2023,28,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,03/01/2023,04/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,04/01/2023,05/01/2023,30,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,05/01/2023,06/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,06/01/2023,07/01/2023,30,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,07/01/2023,08/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,08/01/2023,09/01/2023,31,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00142-1,Wastewater,09/01/2023,10/01/2023,30,,0,cf,$0.00,$0.00,$0.0000,0.00,$0.00,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,10/01/2022,11/01/2022,31,,500,cf,$44.40,$44.40,$0.0888,16.13,$1.43,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,11/01/2022,12/01/2022,30,,400,cf,$35.52,$35.52,$0.0888,13.33,$1.18,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,12/01/2022,01/01/2023,31,,200,cf,$26.64,$26.64,$0.1332,6.45,$0.86,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,01/01/2023,02/01/2023,31,,100,cf,$27.72,$27.72,$0.2772,3.23,$0.89,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,02/01/2023,03/01/2023,28,,"5,200",cf,$480.48,$480.48,$0.0924,185.71,$17.16,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,03/01/2023,04/01/2023,31,,900,cf,$83.16,$83.16,$0.0924,29.03,$2.68,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,04/01/2023,05/01/2023,30,,300,cf,$27.72,$27.72,$0.0924,10.00,$0.92,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,05/01/2023,06/01/2023,31,,600,cf,$55.44,$55.44,$0.0924,19.35,$1.79,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,06/01/2023,07/01/2023,30,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.92,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,07/01/2023,08/01/2023,31,,500,cf,$46.20,$46.20,$0.0924,16.13,$1.49,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,08/01/2023,09/01/2023,31,,400,cf,$36.96,$36.96,$0.0924,12.90,$1.19,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Water,09/01/2023,10/01/2023,30,,500,cf,$46.20,$46.20,$0.0924,16.67,$1.54,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,10/01/2022,11/01/2022,31,,500,cf,$33.85,$33.85,$0.0677,16.13,$1.09,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,11/01/2022,12/01/2022,30,,400,cf,$27.08,$27.08,$0.0677,13.33,$0.90,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,12/01/2022,01/01/2023,31,,200,cf,$20.31,$20.31,$0.1016,6.45,$0.66,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,01/01/2023,02/01/2023,31,,100,cf,$20.91,$20.91,$0.2091,3.23,$0.67,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,02/01/2023,03/01/2023,28,,"5,200",cf,$362.44,$362.44,$0.0697,185.71,$12.94,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,03/01/2023,04/01/2023,31,,900,cf,$62.73,$62.73,$0.0697,29.03,$2.02,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,04/01/2023,05/01/2023,30,,300,cf,$20.91,$20.91,$0.0697,10.00,$0.70,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,05/01/2023,06/01/2023,31,,600,cf,$41.82,$41.82,$0.0697,19.35,$1.35,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,06/01/2023,07/01/2023,30,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.70,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,07/01/2023,08/01/2023,31,,500,cf,$34.85,$34.85,$0.0697,16.13,$1.12,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,08/01/2023,09/01/2023,31,,400,cf,$27.88,$27.88,$0.0697,12.90,$0.90,0.0,$0.00,$0.0000
120 W Lorain St - Severance Hall,41-00143-1,Wastewater,09/01/2023,10/01/2023,30,,500,cf,$34.85,$34.85,$0.0697,16.67,$1.16,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,10/10/2022,11/11/2022,32,,30,Mcf,$81.38,$81.38,$2.7127,0.94,$2.54,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,10/10/2022,11/11/2022,32,,0,Mcf,$0.00,$39.26,$0.0000,0.00,$1.23,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,11/11/2022,12/20/2022,39,,0,Mcf,$0.00,$40.49,$0.0000,0.00,$1.04,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,11/11/2022,12/20/2022,39,,31,Mcf,$252.91,$252.91,$8.1584,0.79,$6.48,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,12/20/2022,01/11/2023,22,,6,Mcf,$49.01,$49.01,$8.1683,0.27,$2.23,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,12/20/2022,01/11/2023,22,,0,Mcf,$0.00,$7.77,$0.0000,0.00,$0.35,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,01/11/2023,02/15/2023,35,,0,Mcf,$0.00,$25.88,$0.0000,0.00,$0.74,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,01/11/2023,02/15/2023,35,,20,Mcf,$189.12,$189.12,$9.4560,0.57,$5.40,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,02/15/2023,03/13/2023,26,,24,Mcf,$222.12,$222.12,$9.2550,0.92,$8.54,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,02/15/2023,03/13/2023,26,,0,Mcf,$0.00,$34.58,$0.0000,0.00,$1.33,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,03/13/2023,04/15/2023,33,,0,Mcf,$0.00,$31.82,$0.0000,0.00,$0.96,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,03/13/2023,04/15/2023,33,,22,Mcf,$193.87,$193.87,$8.8123,0.67,$5.87,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,04/15/2023,05/11/2023,26,,22,Mcf,$183.51,$183.51,$8.3414,0.85,$7.06,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,04/15/2023,05/11/2023,26,,0,Mcf,$0.00,$33.12,$0.0000,0.00,$1.27,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,05/11/2023,06/12/2023,32,,0,Mcf,$0.00,$20.30,$0.0000,0.00,$0.63,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,05/11/2023,06/12/2023,32,,15,Mcf,$73.11,$73.11,$4.8740,0.47,$2.28,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,06/12/2023,07/11/2023,29,,20,Mcf,$189.61,$189.61,$9.4805,0.69,$6.54,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,06/12/2023,07/11/2023,29,,0,Mcf,$0.00,$35.17,$0.0000,0.00,$1.21,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,07/11/2023,08/10/2023,30,,0,Mcf,$0.00,$63.63,$0.0000,0.00,$2.12,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,07/11/2023,08/10/2023,30,,46,Mcf,$194.67,$194.67,$4.2320,1.53,$6.49,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,08/10/2023,09/14/2023,35,,22,Mcf,$89.03,$89.03,$4.0468,0.63,$2.54,0.0,$0.00,$0.0000
121 Elm St - South Hall,200420013,Natural Gas,08/10/2023,09/14/2023,35,,0,Mcf,$0.00,$29.04,$0.0000,0.00,$0.83,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,10/01/2022,11/01/2022,31,,"40,720",kWh,"$5,511.78","$5,511.78",$0.1354,"1,313.55",$177.80,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,11/01/2022,12/01/2022,30,,"43,040",kWh,"$5,701.62","$5,701.62",$0.1325,"1,434.67",$190.05,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,12/01/2022,01/01/2023,31,,"44,800",kWh,"$6,276.81","$6,276.81",$0.1401,"1,445.16",$202.48,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,01/01/2023,02/01/2023,31,,"41,440",kWh,"$5,950.47","$5,950.47",$0.1436,"1,336.77",$191.95,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,02/01/2023,03/01/2023,28,,"45,440",kWh,"$6,264.90","$6,264.90",$0.1379,"1,622.86",$223.75,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,03/01/2023,04/01/2023,31,,"44,160",kWh,"$5,494.84","$5,494.84",$0.1244,"1,424.52",$177.25,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,04/01/2023,05/01/2023,30,,"44,000",kWh,"$5,581.99","$5,581.99",$0.1269,"1,466.67",$186.07,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,05/01/2023,06/01/2023,31,,"35,200",kWh,"$4,890.99","$4,890.99",$0.1389,"1,135.48",$157.77,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,06/01/2023,07/01/2023,30,,"27,440",kWh,"$3,604.71","$3,604.71",$0.1314,914.67,$120.16,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,07/01/2023,08/01/2023,31,,"25,040",kWh,"$3,152.01","$3,152.01",$0.1259,807.74,$101.68,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,08/01/2023,09/01/2023,31,,"30,000",kWh,"$3,866.43","$3,866.43",$0.1289,967.74,$124.72,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Electricity,09/01/2023,10/01/2023,30,,"46,960",kWh,"$5,595.55","$5,595.55",$0.1192,"1,565.33",$186.52,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,10/01/2022,11/01/2022,31,,"16,700",cf,"$1,482.96","$1,482.96",$0.0888,538.71,$47.84,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,11/01/2022,12/01/2022,30,,"17,400",cf,"$1,545.12","$1,545.12",$0.0888,580.00,$51.50,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,12/01/2022,01/01/2023,31,,"19,000",cf,"$1,687.20","$1,687.20",$0.0888,612.90,$54.43,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,01/01/2023,02/01/2023,31,,"13,800",cf,"$1,275.12","$1,275.12",$0.0924,445.16,$41.13,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,02/01/2023,03/01/2023,28,,"19,200",cf,"$1,774.08","$1,774.08",$0.0924,685.71,$63.36,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,03/01/2023,04/01/2023,31,,"14,900",cf,"$1,376.76","$1,376.76",$0.0924,480.65,$44.41,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,04/01/2023,05/01/2023,30,,"18,100",cf,"$1,672.44","$1,672.44",$0.0924,603.33,$55.75,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,05/01/2023,06/01/2023,31,,"11,100",cf,"$1,025.64","$1,025.64",$0.0924,358.06,$33.09,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,06/01/2023,07/01/2023,30,,"5,100",cf,$471.24,$471.24,$0.0924,170.00,$15.71,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,07/01/2023,08/01/2023,31,,"2,900",cf,$267.96,$267.96,$0.0924,93.55,$8.64,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,08/01/2023,09/01/2023,31,,"6,600",cf,$609.84,$609.84,$0.0924,212.90,$19.67,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Water,09/01/2023,10/01/2023,30,,"22,600",cf,"$2,088.24","$2,088.24",$0.0924,753.33,$69.61,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,10/01/2022,11/01/2022,31,,"16,700",cf,"$1,130.59","$1,130.59",$0.0677,538.71,$36.47,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,11/01/2022,12/01/2022,30,,"17,400",cf,"$1,177.98","$1,177.98",$0.0677,580.00,$39.27,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,12/01/2022,01/01/2023,31,,"19,000",cf,"$1,286.30","$1,286.30",$0.0677,612.90,$41.49,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,01/01/2023,02/01/2023,31,,"13,800",cf,$961.86,$961.86,$0.0697,445.16,$31.03,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,02/01/2023,03/01/2023,28,,"19,200",cf,"$1,338.24","$1,338.24",$0.0697,685.71,$47.79,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,03/01/2023,04/01/2023,31,,"14,900",cf,"$1,038.53","$1,038.53",$0.0697,480.65,$33.50,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,04/01/2023,05/01/2023,30,,"18,100",cf,"$1,261.57","$1,261.57",$0.0697,603.33,$42.05,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,05/01/2023,06/01/2023,31,,"11,100",cf,$773.67,$773.67,$0.0697,358.06,$24.96,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,06/01/2023,07/01/2023,30,,"5,100",cf,$355.47,$355.47,$0.0697,170.00,$11.85,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,07/01/2023,08/01/2023,31,,"2,900",cf,$202.13,$202.13,$0.0697,93.55,$6.52,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,08/01/2023,09/01/2023,31,,"6,600",cf,$460.02,$460.02,$0.0697,212.90,$14.84,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00440-1,Wastewater,09/01/2023,10/01/2023,30,,"22,600",cf,"$1,575.22","$1,575.22",$0.0697,753.33,$52.51,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,10/01/2022,11/01/2022,31,,0,cf,$26.64,$26.64,$0.0000,0.00,$0.86,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,11/01/2022,12/01/2022,30,,0,cf,$26.64,$26.64,$0.0000,0.00,$0.89,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,12/01/2022,01/01/2023,31,,0,cf,$26.64,$26.64,$0.0000,0.00,$0.86,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,01/01/2023,02/01/2023,31,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.89,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,02/01/2023,03/01/2023,28,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.99,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,03/01/2023,04/01/2023,31,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.89,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,04/01/2023,05/01/2023,30,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.92,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,05/01/2023,06/01/2023,31,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.89,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,06/01/2023,07/01/2023,30,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.92,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,07/01/2023,08/01/2023,31,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.89,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,08/01/2023,09/01/2023,31,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.89,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Water,09/01/2023,10/01/2023,30,,0,cf,$27.72,$27.72,$0.0000,0.00,$0.92,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,10/01/2022,11/01/2022,31,,0,cf,$20.31,$20.31,$0.0000,0.00,$0.66,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,11/01/2022,12/01/2022,30,,0,cf,$20.31,$20.31,$0.0000,0.00,$0.68,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,12/01/2022,01/01/2023,31,,0,cf,$20.31,$20.31,$0.0000,0.00,$0.66,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,01/01/2023,02/01/2023,31,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.67,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,02/01/2023,03/01/2023,28,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.75,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,03/01/2023,04/01/2023,31,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.67,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,04/01/2023,05/01/2023,30,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.70,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,05/01/2023,06/01/2023,31,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.67,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,06/01/2023,07/01/2023,30,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.70,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,07/01/2023,08/01/2023,31,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.67,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,08/01/2023,09/01/2023,31,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.67,0.0,$0.00,$0.0000
121 Elm St - South Hall,41-00441-1,Wastewater,09/01/2023,10/01/2023,30,,0,cf,$20.91,$20.91,$0.0000,0.00,$0.70,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,10/10/2022,11/11/2022,32,,0,Mcf,$0.00,$27.48,$0.0000,0.00,$0.86,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,10/10/2022,11/11/2022,32,,21,Mcf,$56.96,$56.96,$2.7124,0.66,$1.78,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,11/11/2022,12/20/2022,39,,24,Mcf,$195.80,$195.80,$8.1583,0.62,$5.02,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,11/11/2022,12/20/2022,39,,0,Mcf,$0.00,$31.35,$0.0000,0.00,$0.80,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,12/20/2022,01/11/2023,22,,0,Mcf,$0.00,$5.18,$0.0000,0.00,$0.24,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,12/20/2022,01/11/2023,22,,4,Mcf,$32.67,$32.67,$8.1675,0.18,$1.49,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,01/11/2023,02/15/2023,35,,13,Mcf,$122.93,$122.93,$9.4562,0.37,$3.51,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,01/11/2023,02/15/2023,35,,0,Mcf,$0.00,$16.82,$0.0000,0.00,$0.48,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,02/15/2023,03/13/2023,26,,0,Mcf,$0.00,$27.38,$0.0000,0.00,$1.05,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,02/15/2023,03/13/2023,26,,19,Mcf,$175.84,$175.84,$9.2547,0.73,$6.76,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,03/13/2023,04/15/2023,33,,33,Mcf,$290.81,$290.81,$8.8124,1.00,$8.81,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,03/13/2023,04/15/2023,33,,0,Mcf,$0.00,$47.73,$0.0000,0.00,$1.45,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,04/15/2023,05/11/2023,26,,0,Mcf,$0.00,$30.11,$0.0000,0.00,$1.16,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,04/15/2023,05/11/2023,26,,20,Mcf,$166.82,$166.82,$8.3410,0.77,$6.42,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,05/11/2023,06/12/2023,32,,16,Mcf,$77.98,$77.98,$4.8738,0.50,$2.44,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,05/11/2023,06/12/2023,32,,0,Mcf,$0.00,$21.65,$0.0000,0.00,$0.68,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,06/12/2023,07/11/2023,29,,0,Mcf,$0.00,$52.75,$0.0000,0.00,$1.82,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,06/12/2023,07/11/2023,29,,30,Mcf,$284.41,$284.41,$9.4803,1.03,$9.81,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,07/11/2023,08/10/2023,30,,27,Mcf,$114.26,$114.26,$4.2319,0.90,$3.81,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,07/11/2023,08/10/2023,30,,0,Mcf,$0.00,$37.35,$0.0000,0.00,$1.25,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,08/10/2023,09/14/2023,35,,0,Mcf,$0.00,$15.84,$0.0000,0.00,$0.45,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,200420005,Natural Gas,08/10/2023,09/14/2023,35,,12,Mcf,$48.56,$48.56,$4.0467,0.34,$1.39,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,10/01/2022,11/01/2022,31,,"25,360",kWh,"$3,569.56","$3,569.56",$0.1408,818.06,$115.15,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,11/01/2022,12/01/2022,30,,"26,320",kWh,"$3,560.05","$3,560.05",$0.1353,877.33,$118.67,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,12/01/2022,01/01/2023,31,,"22,480",kWh,"$3,332.14","$3,332.14",$0.1482,725.16,$107.49,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,01/01/2023,02/01/2023,31,,"18,480",kWh,"$2,771.32","$2,771.32",$0.1500,596.13,$89.40,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,02/01/2023,03/01/2023,28,,"23,600",kWh,"$3,297.59","$3,297.59",$0.1397,842.86,$117.77,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,03/01/2023,04/01/2023,31,,"22,800",kWh,"$2,976.77","$2,976.77",$0.1306,735.48,$96.02,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,04/01/2023,05/01/2023,30,,"24,000",kWh,"$3,136.87","$3,136.87",$0.1307,800.00,$104.56,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,05/01/2023,06/01/2023,31,,"19,280",kWh,"$2,757.48","$2,757.48",$0.1430,621.94,$88.95,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,06/01/2023,07/01/2023,30,,"20,000",kWh,"$2,891.42","$2,891.42",$0.1446,666.67,$96.38,0.0,$0.00,$0.0000
126 Forest St - Lord Saunders Dorm,41-00480-1,Electricity,07/01/2023,08/01/2023,31,,"23,120",kWh,"$3,237.33","$3,237.33",$0.1400,745.81,$104.43,0.0,$0.00,$0.0000
